batch_id,input_symbol,input_company_name,dependency_name,dependency_type,upstream_or_downstream,related_industry,related_commodity_or_macro_factor,importance,expected_sign,expected_lag_days_min,expected_lag_days_max,mechanism,evidence_type,source,confidence,provenance_type
ind_nifty500,MOTILALOFS,Motilal Oswal Financial Services Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MRPL,Mangalore Refinery & Petrochemicals Ltd.,"petrochemical feedstocks, solvents and energy",raw_material,upstream,petrochemicals and energy,,high,negative,0,90,Feedstock and energy inflation affects gross margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MRPL,Mangalore Refinery & Petrochemicals Ltd.,environmental and product approvals,regulation,upstream,chemical regulators,,high,mixed,0,365,Approvals and environmental compliance shape operating continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MRPL,Mangalore Refinery & Petrochemicals Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,120,Industrial production drives chemical demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MRPL,Mangalore Refinery & Petrochemicals Ltd.,agriculture and regulated end-markets,customer_industry,downstream,agriculture and regulated end-markets,,medium,positive,0,180,Seasonal and regulated demand affects volumes and mix.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MUTHOOTFIN,Muthoot Finance Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MUTHOOTFIN,Muthoot Finance Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MUTHOOTFIN,Muthoot Finance Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,MUTHOOTFIN,Muthoot Finance Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAM-INDIA,Nippon Life India Asset Management Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAM-INDIA,Nippon Life India Asset Management Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAM-INDIA,Nippon Life India Asset Management Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAM-INDIA,Nippon Life India Asset Management Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NATCOPHARM,NATCO Pharma Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NATCOPHARM,NATCO Pharma Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NATCOPHARM,NATCO Pharma Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NATCOPHARM,NATCO Pharma Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAUKRI,Info Edge (India) Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAUKRI,Info Edge (India) Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAUKRI,Info Edge (India) Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAUKRI,Info Edge (India) Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAVINFLUOR,Navin Fluorine International Ltd.,"petrochemical feedstocks, solvents and energy",raw_material,upstream,petrochemicals and energy,,high,negative,0,90,Feedstock and energy inflation affects gross margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAVINFLUOR,Navin Fluorine International Ltd.,environmental and product approvals,regulation,upstream,chemical regulators,,high,mixed,0,365,Approvals and environmental compliance shape operating continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAVINFLUOR,Navin Fluorine International Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,120,Industrial production drives chemical demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NAVINFLUOR,Navin Fluorine International Ltd.,agriculture and regulated end-markets,customer_industry,downstream,agriculture and regulated end-markets,,medium,positive,0,180,Seasonal and regulated demand affects volumes and mix.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NEWGEN,Newgen Software Technologies Ltd.,skilled technology labor,labour,upstream,IT talent market,,high,negative,0,90,"Wage inflation, utilisation and attrition affect margins.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NEWGEN,Newgen Software Technologies Ltd.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,medium,mixed,0,180,Partner ecosystems shape delivery capability and demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NEWGEN,Newgen Software Technologies Ltd.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,0,180,Enterprise technology budgets and deal ramp-ups drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NEWGEN,Newgen Software Technologies Ltd.,industry technology buyers,customer_industry,downstream,industry technology buyers,,medium,positive,0,180,Customer capex and transformation programs influence project conversion.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NH,Narayana Hrudayalaya Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NH,Narayana Hrudayalaya Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NH,Narayana Hrudayalaya Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NH,Narayana Hrudayalaya Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NHPC,NHPC Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NHPC,NHPC Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NHPC,NHPC Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NHPC,NHPC Ltd.,regulated retail users,customer_industry,downstream,regulated retail users,,medium,positive,0,120,Retail demand and tariff regulation affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIACL,The New India Assurance Company Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIACL,The New India Assurance Company Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIACL,The New India Assurance Company Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIACL,The New India Assurance Company Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIVABUPA,Niva Bupa Health Insurance Company Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIVABUPA,Niva Bupa Health Insurance Company Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIVABUPA,Niva Bupa Health Insurance Company Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NIVABUPA,Niva Bupa Health Insurance Company Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NLCINDIA,NLC India Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NLCINDIA,NLC India Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NLCINDIA,NLC India Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NLCINDIA,NLC India Ltd.,regulated retail users,customer_industry,downstream,regulated retail users,,medium,positive,0,120,Retail demand and tariff regulation affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NMDC,NMDC Ltd.,"ore, coal, power and freight",raw_material,upstream,"mining, energy and logistics",,high,negative,0,120,Input and energy costs affect spreads.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NMDC,NMDC Ltd.,environmental and mining regulation,regulation,upstream,mining and environmental regulators,,high,mixed,0,365,Regulatory approvals affect capacity and continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NMDC,NMDC Ltd.,construction and infrastructure,customer_industry,downstream,construction and infrastructure,,high,positive,0,180,Infrastructure and building activity support metal demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NMDC,NMDC Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,180,Manufacturing cycles influence metal volumes and pricing.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPC,NTPC Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPC,NTPC Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPC,NTPC Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPC,NTPC Ltd.,regulated retail users,customer_industry,downstream,regulated retail users,,medium,positive,0,120,Retail demand and tariff regulation affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPCGREEN,NTPC Green Energy Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPCGREEN,NTPC Green Energy Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPCGREEN,NTPC Green Energy Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NTPCGREEN,NTPC Green Energy Ltd.,regulated retail users,customer_industry,downstream,regulated retail users,,medium,positive,0,120,Retail demand and tariff regulation affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NUVAMA,Nuvama Wealth Management Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NUVAMA,Nuvama Wealth Management Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NUVAMA,Nuvama Wealth Management Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NUVAMA,Nuvama Wealth Management Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NYKAA,FSN E-Commerce Ventures Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NYKAA,FSN E-Commerce Ventures Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NYKAA,FSN E-Commerce Ventures Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,NYKAA,FSN E-Commerce Ventures Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OBEROIRLTY,Oberoi Realty Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OBEROIRLTY,Oberoi Realty Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OBEROIRLTY,Oberoi Realty Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OBEROIRLTY,Oberoi Realty Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OFSS,Oracle Financial Services Software Ltd.,skilled technology labor,labour,upstream,IT talent market,,high,negative,0,90,"Wage inflation, utilisation and attrition affect margins.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OFSS,Oracle Financial Services Software Ltd.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,medium,mixed,0,180,Partner ecosystems shape delivery capability and demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OFSS,Oracle Financial Services Software Ltd.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,0,180,Enterprise technology budgets and deal ramp-ups drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OFSS,Oracle Financial Services Software Ltd.,industry technology buyers,customer_industry,downstream,industry technology buyers,,medium,positive,0,180,Customer capex and transformation programs influence project conversion.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OIL,Oil India Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OIL,Oil India Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OIL,Oil India Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OIL,Oil India Ltd.,regulated retail users,customer_industry,downstream,regulated retail users,,medium,positive,0,120,Retail demand and tariff regulation affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OLAELEC,Ola Electric Mobility Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OLAELEC,Ola Electric Mobility Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OLAELEC,Ola Electric Mobility Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,OLAELEC,Ola Electric Mobility Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ONESOURCE,Onesource Specialty Pharma Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ONESOURCE,Onesource Specialty Pharma Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ONESOURCE,Onesource Specialty Pharma Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ONESOURCE,Onesource Specialty Pharma Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PARADEEP,Paradeep Phosphates Ltd.,"petrochemical feedstocks, solvents and energy",raw_material,upstream,petrochemicals and energy,,high,negative,0,90,Feedstock and energy inflation affects gross margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PARADEEP,Paradeep Phosphates Ltd.,environmental and product approvals,regulation,upstream,chemical regulators,,high,mixed,0,365,Approvals and environmental compliance shape operating continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PARADEEP,Paradeep Phosphates Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,120,Industrial production drives chemical demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PARADEEP,Paradeep Phosphates Ltd.,agriculture and regulated end-markets,customer_industry,downstream,agriculture and regulated end-markets,,medium,positive,0,180,Seasonal and regulated demand affects volumes and mix.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PAYTM,One 97 Communications Ltd.,skilled technology labor,labour,upstream,IT talent market,,high,negative,0,90,"Wage inflation, utilisation and attrition affect margins.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PAYTM,One 97 Communications Ltd.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,medium,mixed,0,180,Partner ecosystems shape delivery capability and demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PAYTM,One 97 Communications Ltd.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,0,180,Enterprise technology budgets and deal ramp-ups drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PAYTM,One 97 Communications Ltd.,industry technology buyers,customer_industry,downstream,industry technology buyers,,medium,positive,0,180,Customer capex and transformation programs influence project conversion.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PCBL,PCBL Chemical Ltd.,"petrochemical feedstocks, solvents and energy",raw_material,upstream,petrochemicals and energy,,high,negative,0,90,Feedstock and energy inflation affects gross margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PCBL,PCBL Chemical Ltd.,environmental and product approvals,regulation,upstream,chemical regulators,,high,mixed,0,365,Approvals and environmental compliance shape operating continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PCBL,PCBL Chemical Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,120,Industrial production drives chemical demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PCBL,PCBL Chemical Ltd.,agriculture and regulated end-markets,customer_industry,downstream,agriculture and regulated end-markets,,medium,positive,0,180,Seasonal and regulated demand affects volumes and mix.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PFC,Power Finance Corporation Ltd.,"fuel, gas, crude-linked inputs and power",energy,upstream,energy and commodities,,high,negative,0,90,Commodity prices and supply availability affect spreads and margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PFC,Power Finance Corporation Ltd.,regulatory tariffs and licenses,regulation,upstream,energy regulators,,high,mixed,0,365,"Tariffs, licenses and policy changes influence returns.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,PFC,Power Finance Corporation Ltd.,industrial and commercial energy demand,customer_industry,downstream,industrial and commercial energy demand,,high,positive,0,120,Industrial activity and urban demand support offtake.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
